order,id,date,time,url,visitCount,typedCount,transition
1432,2243,5/16/2023,14:35:01,https://www.google.com/search?q=login+to+slack&oq=login+to+slack&aqs=chrome..69i57j0i512l6j0i390i650l2.2316j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
1433,2242,5/16/2023,13:34:11,https://evision.ucl.ac.uk/urd/sits.urd/run/siw_portal.url?ENXZWUSZMLLZEOT4IgUCdkr6vcZOn1vGaWBm60fkG1qjo6JCo0G7ipCb0y3BztaL4jo38f8z5-ys8Gq6X5__jLvA9CZct8uVIirKCZhaDyK_fwGM2vFVdLuXh8R2DCtIIMn5nKVO6R6CTKGPB5ocFfTElSb8-wGTtHfPv76e4l0Z5R0_BNRLYbFW51AKbGmGpabr3knhB9nAF4Ehvf1euJ9MQPra83I1qX66O3SDcNn-vHn69i48C6IPmaw,1,0,link
1434,2234,5/16/2023,13:32:25,https://evision.ucl.ac.uk/urd/sits.urd/run/SIW_YGSL.start_url?VQMSHTJENE4ZIWNC0lRgov2XyLUBaLnFIG0BdYG3t6OlDT3AONI3Z1g4kPZvkWcpUhDM9Gl36RbGFDXzY3nMm1RL895WYUdohVUBFq2bip4pN5oNjfYZ45oma4aRWgx0qyX4lFgl9J61freqtcDJS4GSlQvRqpPKEsK5Nx-D40g-hpwf0GP5wy4FDV7uXEWjo6dHybMyaiLBXjfkCDF1URZ1-JjUQvMa-9KnAzh8rf_qgMbz5l8vcokw2QPx4HNyWEY3xf3s0byROMn_RK7MkvWXkiN9m0pNwDc3dCXxoh-s-h2Xy08VjTaUIuDHvGP477xWJHlKkCaiQGxxPx8IC_HU00q3TzYevlJiLQ,1,0,reload
1435,2241,5/16/2023,13:24:43,chrome-extension://fdpohaocaechififmbbbbbknoalclacl/capture.html?id=12&url=https%3A%2F%2Fpayonline.ucl.ac.uk%2Ffdp_return.php%3ForderID%3DONL20752445%26amount%3D2000%26STATUS%3D9%26TRXDATE%3D05%252F16%252F23%26PAYID%3D7329274226%26NCERROR%3D0%26SHASIGN%3D17EA01750DD63E3BB07A0006AB44837E1E0B60D2616F92666DE230C4C847D5B2D2F35B59C82A2D62A7FC990D8C1C3A0441834E8343E97435664F2B0F6EEC94CB,1,0,link
1436,2240,5/16/2023,13:24:09,https://payonline.ucl.ac.uk/fdp_return.php?orderID=ONL20752445&amount=2000&STATUS=9&TRXDATE=05%2F16%2F23&PAYID=7329274226&NCERROR=0&SHASIGN=17EA01750DD63E3BB07A0006AB44837E1E0B60D2616F92666DE230C4C847D5B2D2F35B59C82A2D62A7FC990D8C1C3A0441834E8343E97435664F2B0F6EEC94CB,1,0,link
1437,2239,5/16/2023,13:24:03,https://payments.epdq.co.uk/ncol/prod/order_agree_UTF8.asp,1,0,form_submit
1438,2238,5/16/2023,13:23:58,https://payments.epdq.co.uk/ncol/prod/order_A3DS_UTF8.asp,1,0,form_submit
1439,2237,5/16/2023,13:23:46,https://3ds2-idcheck.acdcproc.com/,1,0,form_submit
1440,2236,5/16/2023,13:23:46,https://payments.epdq.co.uk/ncol/prod/order_Agree_UTF8.asp,1,0,form_submit
1441,2235,5/16/2023,13:21:52,https://payments.epdq.co.uk/ncol/prod/orderstandard_UTF8.asp,1,0,form_submit
1442,2232,5/16/2023,13:21:39,https://payments.epdq.co.uk/ncol/prod/orderstandard_utf8.asp,2,0,form_submit
1443,2231,5/16/2023,13:21:10,https://payonline.ucl.ac.uk/payconfirm.php,4,0,form_submit
1444,2161,5/16/2023,13:20:37,https://payonline.ucl.ac.uk/fdppay.php,3,0,form_submit
1445,2229,5/16/2023,13:13:41,https://payonline.ucl.ac.uk/fdppay.php?student_id=23209379&lastname=HERASYMUK&firstnames=DENYS,2,0,link
1446,2234,5/16/2023,13:13:33,https://evision.ucl.ac.uk/urd/sits.urd/run/SIW_YGSL.start_url?VQMSHTJENE4ZIWNC0lRgov2XyLUBaLnFIG0BdYG3t6OlDT3AONI3Z1g4kPZvkWcpUhDM9Gl36RbGFDXzY3nMm1RL895WYUdohVUBFq2bip4pN5oNjfYZ45oma4aRWgx0qyX4lFgl9J61freqtcDJS4GSlQvRqpPKEsK5Nx-D40g-hpwf0GP5wy4FDV7uXEWjo6dHybMyaiLBXjfkCDF1URZ1-JjUQvMa-9KnAzh8rf_qgMbz5l8vcokw2QPx4HNyWEY3xf3s0byROMn_RK7MkvWXkiN9m0pNwDc3dCXxoh-s-h2Xy08VjTaUIuDHvGP477xWJHlKkCaiQGxxPx8IC_HU00q3TzYevlJiLQ,1,0,link
1447,2233,5/16/2023,13:13:28,https://evision.ucl.ac.uk/urd/sits.urd/run/SIW_YGSL.start_url?RMXX4HFBAKTWNEDBCPvbAzXYfsYO0KtmWaYtmX-mMBv9TzloScGBsWXSyKepQw1Z5f-g-RjZTkvCYfvjKV5I1ZWgSuRZOPfHHB-bmjWGuuGvCEiEJFHYPh4_SVYg5WqWVl8KfEZ6WO1olLObuknZoqmt7Pki0JDhxW7oX7kmFXHKkYb2XJtRt6diraEvnREjuE3hQjpHKltlNkgeMOmSUdiubxY8bggWWD2g2c3C_B70KWP2FM0jgvY3wY0MtvMKQf8EYxdw2UYIvKpOSD0aBeunPuJkzyuWDadm_xWNeZ_SyMrlQ_2yJszmXp4QSrjSiLFzAdpGNmxsS6SUXP5ABzPZqUHb5XzjOB_7zA,1,0,link
1448,2231,5/16/2023,13:13:10,https://payonline.ucl.ac.uk/payconfirm.php,4,0,form_submit
1449,2161,5/16/2023,13:13:08,https://payonline.ucl.ac.uk/fdppay.php,3,0,form_submit
1450,2231,5/16/2023,13:12:53,https://payonline.ucl.ac.uk/payconfirm.php,4,0,form_submit
1451,2232,5/16/2023,13:12:28,https://payments.epdq.co.uk/ncol/prod/orderstandard_utf8.asp,2,0,form_submit
1452,2231,5/16/2023,13:11:51,https://payonline.ucl.ac.uk/payconfirm.php,4,0,form_submit
1453,2161,5/16/2023,13:11:46,https://payonline.ucl.ac.uk/fdppay.php,3,0,form_submit
1454,2230,5/16/2023,13:08:25,https://evision.ucl.ac.uk/urd/sits.urd/run/siw_portal.url?BMKL7LV51Z50UUCQ5mc919ezpZYBv7bnHBNZJP_5FsN8qLBriULa96mlCRslf7wbdeRHCNTPVNlSCu0VQm539tFu_tKDpZ8snWA8aoRY2XunVTldDkHvdaOyV5lfNE6-UEPvDuE1y77Pke_jV0Gvgckz0533MpkAV0-LqR9LpON38jupOFx8i1tCcLZt1fIEb--1zb6yf5FuxH_8MEg0Fws268FxJI978jf9T-1pxrwxXSHYoUayHTcRcaE,1,0,link
1455,2229,5/16/2023,13:07:02,https://payonline.ucl.ac.uk/fdppay.php?student_id=23209379&lastname=HERASYMUK&firstnames=DENYS,2,0,link
1456,2228,5/16/2023,13:06:35,https://evision.ucl.ac.uk/urd/sits.urd/run/SIW_YGSL.start_url?VDRUUWLYMSWLGZWV5XuETy5X_T8Qswtzy94yqWFrkr_y3adpw1Ea4BNvCcxvESfwShy_e6zpvZYMdlvAzTitQGpxKcjBnBOdhCVVGXjzilQBUpJV8C6jy4TQ8Dss_tPPnoHYbU5TAU9v7vJHYRiafwhdGmvGIs7Y8eogk9h9yFgB2pZRpsEBgZOhL3-8k4cnv-uh7JlkXWnEkbDmAPSOqP0mKHaJkrJHcWBAItkjJL-sl10A6XO90nYI1KX50ck0azcW8YB6w11t8qHeqYyDckvDAd0AoE16B-j3Gl4ONCbftQ9uL4GmI2mT_UdNlJeiF3HDmHrkMGpMzqEOO3aQ3xOPiwrDtChG-bcpjA,1,0,link
1457,2227,5/16/2023,13:05:49,https://evision.ucl.ac.uk/urd/sits.urd/run/SIW_YGSL.start_url?ZMP1FPRFE5OVP8L8cfZCIZpPUMTMAteBTg-k_AeqO_yARMDN1DaOOHmoXZh_qnZ9KsykKuj-l1d4OaOpqQEJ-FMmgIPalYp5pi7jNOkqvg1tSLITL9R-bfImPaZfZEuR0W6v3_WN1HOdMTZMjSHZ_NIlyzRsVfsNbPam-wKD8MTTyQkQJmjJMJ0RdsKsn-vxZHrxasKVztiSDihDYXRPPt7iW9OQGz61uRytxf35W559czfsU4KN7q8Paa-uLwmhIfB15ZOxfgPoNCNts52RFFkqXILRMmFoxGS2mccmRAXCY-QkHnX-aH3gSsHpYjBOf_oKYPTKfA-wpxweu17fZ4WYv6-scdbDhZXpOA,1,0,link
1458,2226,5/16/2023,13:05:41,https://evision.ucl.ac.uk/urd/sits.urd/run/siw_portal.url?DSNO9WVMQ3Y973EFb9aRFKMa8EqFAgB0OKvhUanO9z9zaWJGtF39QsAAFQBr5f3EFLYbxKP7TYeDMPxIA7OE6uPnYNnz9GS0wcxyXjpVohb2Qp5i8u0LCVHFhrTq5urlgx9olukoqTHCmwuH7vwj4ZDPO8WlAQqdZbvdkAcYfP6vlaEXAbVSBsG_ptoemgtvqQWm1aKJpkI8LqYfLyHmCwMg8TsYL4YYFXZo7XfZ_fYaFGTFkHGHAeiXESQ,1,0,link
1459,2224,5/16/2023,13:04:52,https://evision.ucl.ac.uk/urd/sits.urd/run/siw_lgn,1,0,link
1460,2021,5/16/2023,12:25:50,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1461,2021,5/16/2023,12:25:50,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,auto_bookmark
1462,2023,5/16/2023,1:03:16,https://engineering.nyu.edu/faculty/julia-stoyanovich,1,0,link
1463,2218,5/15/2023,23:14:00,https://github.com/DataResponsibly/MLcF,6,0,link
1464,2218,5/15/2023,23:14:00,https://github.com/DataResponsibly/MLcF,6,0,link
1465,2221,5/15/2023,23:14:00,https://github.com/DataResponsibly/MLcF/blob/main/notebooks/stress_testing_with_cols_imp/COMPAS_With_Random_Nulls-Copy1.ipynb,3,0,link
1466,2221,5/15/2023,23:13:47,https://github.com/DataResponsibly/MLcF/blob/main/notebooks/stress_testing_with_cols_imp/COMPAS_With_Random_Nulls-Copy1.ipynb,3,0,link
1467,2221,5/15/2023,23:13:47,https://github.com/DataResponsibly/MLcF/blob/main/notebooks/stress_testing_with_cols_imp/COMPAS_With_Random_Nulls-Copy1.ipynb,3,0,link
1468,2220,5/15/2023,23:13:47,https://github.com/DataResponsibly/MLcF/tree/main/notebooks/stress_testing_with_cols_imp,3,0,link
1469,2220,5/15/2023,23:13:44,https://github.com/DataResponsibly/MLcF/tree/main/notebooks/stress_testing_with_cols_imp,3,0,link
1470,2220,5/15/2023,23:13:44,https://github.com/DataResponsibly/MLcF/tree/main/notebooks/stress_testing_with_cols_imp,3,0,link
1471,2219,5/15/2023,23:13:44,https://github.com/DataResponsibly/MLcF/tree/main/notebooks,3,0,link
1472,2219,5/15/2023,23:13:40,https://github.com/DataResponsibly/MLcF/tree/main/notebooks,3,0,link
1473,2219,5/15/2023,23:13:40,https://github.com/DataResponsibly/MLcF/tree/main/notebooks,3,0,link
1474,2218,5/15/2023,23:13:40,https://github.com/DataResponsibly/MLcF,6,0,link
1475,1607,5/15/2023,23:13:36,https://github.com/DataResponsibly/Virny,6,0,link
1476,2218,5/15/2023,23:13:35,https://github.com/DataResponsibly/MLcF,6,0,link
1477,1607,5/15/2023,23:13:35,https://github.com/DataResponsibly/Virny,6,0,link
1478,1607,5/15/2023,23:13:34,https://github.com/DataResponsibly/Virny,6,0,link
1479,2218,5/15/2023,23:13:34,https://github.com/DataResponsibly/MLcF,6,0,link
1480,2218,5/15/2023,23:13:34,https://github.com/DataResponsibly/MLcF,6,0,link
1481,2021,5/15/2023,12:01:21,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1482,2021,5/15/2023,12:01:20,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,reload
1483,2021,5/14/2023,20:50:09,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1484,2021,5/14/2023,20:50:09,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,reload
1485,2022,5/14/2023,17:03:37,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1486,2022,5/14/2023,17:03:36,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1487,2020,5/14/2023,17:03:33,https://www.overleaf.com/project,21,0,link
1488,2217,5/14/2023,12:24:36,https://tex.stackexchange.com/questions/277362/lualatex-no-kerning-within-operatorname-when-not-loading-lmodern-package,1,0,link
1489,2216,5/14/2023,12:24:33,https://www.google.com/search?q=overleaf+can+not+find+operatorname&ei=tKhgZLiNNY-zrgSMhIqADw&ved=0ahUKEwi4t4eyvvT-AhWPmYsKHQyCAvAQ4dUDCA8&uact=5&oq=overleaf+can+not+find+operatorname&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQDRCABDIGCAAQFhAeMggIABCKBRCGAzIICAAQigUQhgMyCAgAEIoFEIYDMggIABCKBRCGAzoKCAAQRxDWBBCwAzoZCAAQigUQ6gIQtAIQigMQtwMQ1AMQ5QIYAToHCAAQigUQQzoLCC4QgAQQxwEQ0QM6BQgAEIAEOggILhCABBDUAjoFCC4QgAQ6CgguEIoFENQCEEM6CAgAEIoFEJECOgYIABAeEA06CAgAEAgQHhANOggIABAWEB4QCkoECEEYAFCxCVjGJGDBJWgDcAF4AIABe4gByw6SAQQxOC40mAEAoAEBoAECsAEKyAEIwAEB2gEECAEYBw&sclient=gws-wiz-serp,2,0,link
1490,2216,5/14/2023,12:24:32,https://www.google.com/search?q=overleaf+can+not+find+operatorname&ei=tKhgZLiNNY-zrgSMhIqADw&ved=0ahUKEwi4t4eyvvT-AhWPmYsKHQyCAvAQ4dUDCA8&uact=5&oq=overleaf+can+not+find+operatorname&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQDRCABDIGCAAQFhAeMggIABCKBRCGAzIICAAQigUQhgMyCAgAEIoFEIYDMggIABCKBRCGAzoKCAAQRxDWBBCwAzoZCAAQigUQ6gIQtAIQigMQtwMQ1AMQ5QIYAToHCAAQigUQQzoLCC4QgAQQxwEQ0QM6BQgAEIAEOggILhCABBDUAjoFCC4QgAQ6CgguEIoFENQCEEM6CAgAEIoFEJECOgYIABAeEA06CAgAEAgQHhANOggIABAWEB4QCkoECEEYAFCxCVjGJGDBJWgDcAF4AIABe4gByw6SAQQxOC40mAEAoAEBoAECsAEKyAEIwAEB2gEECAEYBw&sclient=gws-wiz-serp,2,0,form_submit
1491,2215,5/14/2023,12:24:24,https://www.google.com/search?q=operatorname+causes+Undefined+control+sequence.++in+latex&ei=U6hgZOrxMMbRqwG8_KegBg&ved=0ahUKEwiq5-KDvvT-AhXG6CoKHTz-CWQQ4dUDCA8&uact=5&oq=operatorname+causes+Undefined+control+sequence.++in+latex&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICCEQoAEQwwQ6CggAEEcQ1gQQsAM6CAgAEAcQHhAKOgUIABCABDoICAAQigUQhgM6CAgAEAUQHhAKOgoIIRCgARDDBBAKOgUIABCiBEoECEEYAFCIEFjuzAJgotACaAJwAXgAgAGqAYgB9hOSAQUxMy4xM5gBAKABAaABAsgBCMABAQ&sclient=gws-wiz-serp,3,0,form_submit
1492,2062,5/14/2023,12:24:06,https://tex.stackexchange.com/questions/41035/what-is-causing-undefined-control-sequence,1,0,link
1493,2215,5/14/2023,12:24:05,https://www.google.com/search?q=operatorname+causes+Undefined+control+sequence.++in+latex&ei=U6hgZOrxMMbRqwG8_KegBg&ved=0ahUKEwiq5-KDvvT-AhXG6CoKHTz-CWQQ4dUDCA8&uact=5&oq=operatorname+causes+Undefined+control+sequence.++in+latex&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICCEQoAEQwwQ6CggAEEcQ1gQQsAM6CAgAEAcQHhAKOgUIABCABDoICAAQigUQhgM6CAgAEAUQHhAKOgoIIRCgARDDBBAKOgUIABCiBEoECEEYAFCIEFjuzAJgotACaAJwAXgAgAGqAYgB9hOSAQUxMy4xM5gBAKABAaABAsgBCMABAQ&sclient=gws-wiz-serp,3,0,link
1494,2215,5/14/2023,12:24:04,https://www.google.com/search?q=operatorname+causes+Undefined+control+sequence.++in+latex&ei=U6hgZOrxMMbRqwG8_KegBg&ved=0ahUKEwiq5-KDvvT-AhXG6CoKHTz-CWQQ4dUDCA8&uact=5&oq=operatorname+causes+Undefined+control+sequence.++in+latex&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICCEQoAEQwwQ6CggAEEcQ1gQQsAM6CAgAEAcQHhAKOgUIABCABDoICAAQigUQhgM6CAgAEAUQHhAKOgoIIRCgARDDBBAKOgUIABCiBEoECEEYAFCIEFjuzAJgotACaAJwAXgAgAGqAYgB9hOSAQUxMy4xM5gBAKABAaABAsgBCMABAQ&sclient=gws-wiz-serp,3,0,form_submit
1495,2213,5/14/2023,12:23:20,https://www.google.com/search?q=how+to+use+operatorname+in+latex&oq=how+to+use+operatorname+in+latex&aqs=chrome..69i57j0i10i22i30.6078j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1496,2214,5/14/2023,12:22:31,https://www.tutorialspoint.com/tex_commands/operatorname.htm,1,0,link
1497,2213,5/14/2023,12:22:28,https://www.google.com/search?q=how+to+use+operatorname+in+latex&oq=how+to+use+operatorname+in+latex&aqs=chrome..69i57j0i10i22i30.6078j0j4&sourceid=chrome&ie=UTF-8,3,0,link
1498,2213,5/14/2023,12:22:27,https://www.google.com/search?q=how+to+use+operatorname+in+latex&oq=how+to+use+operatorname+in+latex&aqs=chrome..69i57j0i10i22i30.6078j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1499,2212,5/14/2023,12:22:06,https://www.overleaf.com/learn/latex/Operators,1,0,link
1500,2211,5/14/2023,12:22:03,https://www.google.com/search?q=overleaf+analogs+to+operatorname&ei=EKhgZNreD5LRqwHjtYCADg&ved=0ahUKEwjapsjjvfT-AhWS6CoKHeMaAOAQ4dUDCA8&uact=5&oq=overleaf+analogs+to+operatorname&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCCEQoAEQwwQQCjoICCEQoAEQwwRKBAhBGAFQrgZYiQ5g-A5oAXAAeAGAAdcBiAGhB5IBBTQuMy4xmAEAoAEBwAEB&sclient=gws-wiz-serp,2,0,link
1501,2211,5/14/2023,12:22:03,https://www.google.com/search?q=overleaf+analogs+to+operatorname&ei=EKhgZNreD5LRqwHjtYCADg&ved=0ahUKEwjapsjjvfT-AhWS6CoKHeMaAOAQ4dUDCA8&uact=5&oq=overleaf+analogs+to+operatorname&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCCEQoAEQwwQQCjoICCEQoAEQwwRKBAhBGAFQrgZYiQ5g-A5oAXAAeAGAAdcBiAGhB5IBBTQuMy4xmAEAoAEBwAEB&sclient=gws-wiz-serp,2,0,form_submit
1502,2210,5/14/2023,12:21:20,https://www.google.com/search?q=analogs+to+operatorname&oq=analogs+to+operatorname&aqs=chrome..69i57j33i10i160.3249j0j7&sourceid=chrome&ie=UTF-8,2,0,link
1503,2210,5/14/2023,12:21:20,https://www.google.com/search?q=analogs+to+operatorname&oq=analogs+to+operatorname&aqs=chrome..69i57j33i10i160.3249j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
1504,2209,5/14/2023,12:14:25,https://www.overleaf.com/learn/latex/Brackets_and_Parentheses,1,0,link
1505,2207,5/14/2023,12:14:18,https://www.google.com/search?q=%5Cleft+overleaf&oq=%5Cleft+overleaf&aqs=chrome..69i57j0i512j0i22i30l8.2855j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1506,2208,5/14/2023,12:13:47,https://www.overleaf.com/learn/latex/Text_alignment,1,0,link
1507,2207,5/14/2023,12:13:45,https://www.google.com/search?q=%5Cleft+overleaf&oq=%5Cleft+overleaf&aqs=chrome..69i57j0i512j0i22i30l8.2855j0j4&sourceid=chrome&ie=UTF-8,3,0,link
1508,2207,5/14/2023,12:13:45,https://www.google.com/search?q=%5Cleft+overleaf&oq=%5Cleft+overleaf&aqs=chrome..69i57j0i512j0i22i30l8.2855j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1509,2020,5/14/2023,12:10:14,https://www.overleaf.com/project,21,0,link
1510,2061,5/14/2023,12:09:46,https://www.overleaf.com/learn/latex/Errors/Undefined_control_sequence,1,0,link
1511,2206,5/14/2023,12:09:44,https://www.google.com/search?q=The+control+sequence+at+the+end+of+the+top+line+of+your+error+message+was+never+%5Cdef%27ed&oq=The+control+sequence+at+the+end+of+the+top+line+of+your+error+message+was+never+%5Cdef%27ed&aqs=chrome..69i57j0i512.347j0j7&sourceid=chrome&ie=UTF-8,2,0,link
1512,2206,5/14/2023,12:09:44,https://www.google.com/search?q=The+control+sequence+at+the+end+of+the+top+line+of+your+error+message+was+never+%5Cdef%27ed&oq=The+control+sequence+at+the+end+of+the+top+line+of+your+error+message+was+never+%5Cdef%27ed&aqs=chrome..69i57j0i512.347j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
1513,2021,5/14/2023,12:00:28,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1514,2021,5/14/2023,12:00:28,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,reload
1515,2205,5/14/2023,11:57:59,https://www.overleaf.com/learn/latex/Bibliography_management_with_biblatex,1,0,link
1516,2204,5/14/2023,11:57:56,https://www.google.com/search?q=biblatex+overleaf+package&ei=NqJgZKrJLovsrgSqgqD4Bw&ved=0ahUKEwiqvMCZuPT-AhULtosKHSoBCH8Q4dUDCA8&uact=5&oq=biblatex+overleaf+package&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIGCAAQFhAeMgYIABAWEB4yCAgAEIoFEIYDMggIABCKBRCGAzIICAAQigUQhgMyCAgAEIoFEIYDOgoIABBHENYEELADOgoIABCKBRCwAxBDOg8IABCKBRDqAhC0AhBDGAE6BwgAEIoFEEM6BQgAEIAEOggIABCKBRCRAkoECEEYAFD5AliQI2CcJGgCcAF4AIABfIgB-wySAQQxMy41mAEAoAEBoAECsAEKyAEKwAEB2gEECAEYBw&sclient=gws-wiz-serp,2,0,link
1517,2204,5/14/2023,11:57:56,https://www.google.com/search?q=biblatex+overleaf+package&ei=NqJgZKrJLovsrgSqgqD4Bw&ved=0ahUKEwiqvMCZuPT-AhULtosKHSoBCH8Q4dUDCA8&uact=5&oq=biblatex+overleaf+package&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIGCAAQFhAeMgYIABAWEB4yCAgAEIoFEIYDMggIABCKBRCGAzIICAAQigUQhgMyCAgAEIoFEIYDOgoIABBHENYEELADOgoIABCKBRCwAxBDOg8IABCKBRDqAhC0AhBDGAE6BwgAEIoFEEM6BQgAEIAEOggIABCKBRCRAkoECEEYAFD5AliQI2CcJGgCcAF4AIABfIgB-wySAQQxMy41mAEAoAEBoAECsAEKyAEKwAEB2gEECAEYBw&sclient=gws-wiz-serp,2,0,form_submit
1518,2203,5/14/2023,11:57:28,https://www.google.com/search?q=bibliographystyle&oq=bibliographystyle&aqs=chrome..69i57j0i512l9.155j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1519,2044,5/14/2023,11:56:58,https://www.overleaf.com/project/6356a0d93f1a73432245f0d6,2,0,link
1520,2044,5/14/2023,11:56:58,https://www.overleaf.com/project/6356a0d93f1a73432245f0d6,2,0,link
1521,2020,5/14/2023,11:56:54,https://www.overleaf.com/project,21,0,link
1522,2049,5/14/2023,11:56:25,https://www.overleaf.com/learn/latex/Bibtex_bibliography_styles,1,0,link
1523,2203,5/14/2023,11:56:22,https://www.google.com/search?q=bibliographystyle&oq=bibliographystyle&aqs=chrome..69i57j0i512l9.155j0j4&sourceid=chrome&ie=UTF-8,3,0,link
1524,2203,5/14/2023,11:56:22,https://www.google.com/search?q=bibliographystyle&oq=bibliographystyle&aqs=chrome..69i57j0i512l9.155j0j4&sourceid=chrome&ie=UTF-8,3,0,generated
1525,2202,5/14/2023,11:53:43,https://tex.stackexchange.com/questions/48459/whats-the-difference-between-mathrm-and-operatorname,1,0,link
1526,2201,5/14/2023,11:53:36,https://www.google.com/search?q=operatorname+overleaf&oq=operatorname+overleaf&aqs=chrome..69i57.2029j0j7&sourceid=chrome&ie=UTF-8,2,0,link
1527,2201,5/14/2023,11:53:35,https://www.google.com/search?q=operatorname+overleaf&oq=operatorname+overleaf&aqs=chrome..69i57.2029j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
1528,2022,5/14/2023,11:49:15,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1529,2022,5/14/2023,11:49:15,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1530,2020,5/14/2023,11:49:12,https://www.overleaf.com/project,21,0,link
1531,2022,5/14/2023,11:43:36,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1532,2022,5/14/2023,11:43:36,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1533,2020,5/14/2023,11:43:32,https://www.overleaf.com/project,21,0,link
1534,2021,5/14/2023,11:36:52,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1535,2021,5/14/2023,11:36:51,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,reload
1536,2021,5/13/2023,21:51:08,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1537,2021,5/13/2023,21:51:08,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,auto_bookmark
1538,2022,5/13/2023,21:06:22,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1539,2022,5/13/2023,21:06:22,https://www.overleaf.com/project/638124fdf15b4f6667992088,17,0,link
1540,2020,5/13/2023,21:06:17,https://www.overleaf.com/project,21,0,link
1541,2021,5/13/2023,20:33:19,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1542,2021,5/13/2023,20:33:18,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,reload
1543,2021,5/13/2023,20:24:49,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1544,2021,5/13/2023,20:24:48,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,auto_bookmark
1545,2021,5/13/2023,20:20:25,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,link
1546,2021,5/13/2023,20:20:25,https://www.overleaf.com/project/63fe4c72cd064765a9ac9937,80,1,auto_bookmark
1547,2200,5/13/2023,15:54:58,https://tex.stackexchange.com/questions/180394/figure-placed-on-a-separate-page-is-centered-and-not-on-top,1,0,link
1548,2199,5/13/2023,15:54:57,https://www.google.com/search?q=image+does+not+go+to+top+when+it+is+alone+on+page+overleaf&ei=xodfZKvyBI72rgSVpZ7AAQ&ved=0ahUKEwir7fjrqvL-AhUOu4sKHZWSBxgQ4dUDCA8&uact=5&oq=image+does+not+go+to+top+when+it+is+alone+on+page+overleaf&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQ6GQgAEIoFEOoCELQCEIoDELcDENQDEOUCGAE6BwgAEIoFEEM6BQgAEIAEOgsILhCABBDHARDRAzoHCC4QigUQQzoICC4QgAQQ1AI6BwguEIAEEAo6BwgAEIAEEAo6BAghEBU6CAghEBYQHhAdOgUIIRCgAToHCCEQoAEQCkoECEEYAEoFCEASATFQAFiwR2DZSGgCcAF4AYAB_wGIAcYskgEHMzcuMjEuMZgBAKABAbABCsABAdoBBAgBGAc&sclient=gws-wiz-serp,2,0,link
